date,outflow(m3/d),inflow(m3/d),spill(m3/d),avg_temp(C),wse(m)
1982-02-11,119637347.328,110095718.39999999,0.0,,224.20173600000004
1982-02-12,89348791.9104,114010232.832,0.0,,224.274888
1982-02-13,117313104.38399999,102266689.53599998,0.0,,224.491296
1982-02-14,96590643.6096,102022032.384,0.0,,224.402904
1982-02-15,114670807.1424,136518690.81599998,0.0,,224.39680800000002
1982-02-16,171186609.25439999,192055864.32,0.0,,224.50653600000004
1982-02-17,214906842.3168,231690322.94399998,0.0,,224.384616
1982-02-18,230858488.6272,221414722.56,47169898.905600004,,224.503488
1982-02-19,222784802.6112,230467037.18400002,42496947.3024,,224.442528
1982-02-20,235433577.3696,224595265.53599998,21676623.667200003,,224.39680800000002
1982-02-21,246883532.0832,273282038.78400004,32343675.494400002,,224.36937600000002
1982-02-22,280695150.4896,273037381.63199997,61286616.576000005,,224.415096
1982-02-23,321014649.13920003,353284927.48800004,119148033.024,,224.335848
1982-02-24,341639247.05279994,325638669.312,109728732.67199999,,224.23831200000004
1982-02-25,292340830.9248,282579010.56,174611809.3824,,224.39680800000002
1982-02-26,267092212.83840004,248571666.43199998,146818756.9152,,224.39071200000004
1982-02-27,244241234.84159997,249550295.04,92480403.45599999,,224.32060800000002
1982-02-28,237782286.02879998,245635780.608,179309226.7008,,224.39376000000001
1982-03-01,252241523.71199995,239764008.96,156384851.5584,,224.338896
1982-03-02,243972111.97439998,251018237.952,76161771.41759999,,224.262696
1982-03-03,245880437.76,253709466.62399998,91770897.71519999,,224.402904
1982-03-04,270101495.808,271569438.72,150439682.7648,,224.451672
1982-03-05,272181081.59999996,269612181.50399995,180899498.1888,,224.39985600000003
1982-03-06,265134955.62240005,259581238.27199996,206368307.712,,224.36937600000002
1982-03-07,257403789.6192,254932752.384,206686362.0096,,224.32365600000003
1982-03-08,249672623.616,244901809.152,128787524.8128,,224.27184
1982-03-09,248914186.44479996,265208352.76800004,148090974.1056,,224.415096
1982-03-10,279349536.15360004,282089696.256,213756953.70240003,,224.405952
1982-03-11,290383573.7088,296279811.072,200618864.64,,224.387664
1982-03-12,298237068.288,301172954.112,126952596.17279999,,224.311464
1982-03-13,302396239.872,298726382.59199995,187113789.8496,,224.412048
1982-03-14,294420416.71680003,289429410.816,195432133.0176,,224.405952
1982-03-15,279374001.86880004,285514896.384,102217758.1056,,224.50958400000002
1982-03-16,278126250.3936,278419838.97599995,93923880.6528,,224.62540800000002
1982-03-17,278786824.70400006,276217924.60800004,61971656.60159999,,224.567496
1982-03-18,279496330.44479996,270346152.96,64051242.3936,,224.503488
1982-03-19,274309598.82240003,257623981.056,58962373.63200001,,224.35718400000002
1982-03-20,240302254.6944,255911380.99199998,15095346.2784,,224.47605600000003
1982-03-21,251605415.1168,254198780.92800003,109973389.82400002,,224.59188000000003
1982-03-22,259997155.43039998,242944551.93599996,97691600.79360001,,224.482152
1982-03-23,234846400.20479998,229977722.88,41860838.7072,,224.375472
1982-03-24,215836539.49439996,234136894.46400002,70559122.6368,,224.56140000000002
1982-03-25,235971823.104,231201008.64000002,82106940.21120001,,224.646744
1982-03-26,236901520.28159997,213096379.39199996,37408078.5408,,224.491296
1982-03-27,190196469.9648,195970378.75199997,0.0,,224.32365600000003
1982-03-28,196875610.21440002,198172293.12,24318920.9088,,224.537016
1982-03-29,198514813.1328,198661607.424,4208103.0144,,224.39680800000002
1982-03-30,200423138.9184,185694778.36800003,0.0,,224.35718400000002
1982-03-31,193230218.64960003,185450121.216,0.0,,224.24745600000003
1982-04-01,180923963.904,188630664.192,0.0,,224.14382400000002
1982-04-02,191688878.592,197682978.81599998,0.0,,224.34804
1982-04-03,193523807.232,206245979.136,0.0,,224.45776800000002
1982-04-04,200325276.05759996,206979950.59199998,0.0,,224.503488
1982-04-05,233182731.57119998,198906264.57599998,0.0,,224.43033600000004
1982-04-06,193450410.0864,196459693.056,0.0,,224.08591200000004
1982-04-07,188850855.6288,194991750.14400002,0.0,,224.01276000000001
1982-04-08,190123072.8192,184471492.60800004,0.0,,224.04933600000004
1982-04-09,177082846.61759996,176887120.89599997,0.0,,224.00971200000004
1982-04-10,167834806.27199998,163675634.68800002,0.0,,224.079816
1982-04-11,143515885.36319998,172483292.16000003,0.0,,224.38156800000002
1982-04-12,207983044.91519997,228754437.11999997,0.0,,224.649792
1982-04-13,259801429.7088,253220152.31999996,0.0,,224.43033600000004
1982-04-14,250895909.376,278909153.28,0.0,,224.387664
1982-04-15,295447976.7552,274994638.848,0.0,,224.54616000000001
1982-04-16,282212024.83199996,256400695.29599997,0.0,,223.93656000000001
1982-04-17,240962829.00479996,273526695.936,20942652.211200003,,224.22916800000002
1982-04-18,292487625.21599996,264719038.464,54411750.60479999,,224.20783200000002
1982-04-19,254394506.64960003,256400695.29599997,55390379.2128,,223.89693600000004
1982-04-20,241476609.02400002,258113295.35999998,24147660.9024,,224.079816
1982-04-21,270125961.5232,255666723.84,61408945.152,,224.479104
1982-04-22,259825895.424,251507552.25599998,53066136.268800005,,224.01580800000002
1982-04-23,253636069.4784,260804524.03199998,38851555.7376,,224.046288
1982-04-24,271300315.85279995,286493524.992,41738510.1312,,223.869504
1982-04-25,291142010.88,301906925.568,53115067.699200004,,224.13468000000003
1982-04-26,296377673.9328,311937868.8,47096501.76,,224.405952
1982-04-27,299044436.88960004,289674067.968,70877176.93439999,,224.570544
1982-04-28,295472442.4704,292365296.64,45163710.2592,,224.44557600000002
1982-04-29,305307659.98080003,300683639.808,42105495.8592,,224.15296800000002
1982-04-30,297576493.97760004,306066097.152,41934235.852800004,,224.33280000000002
1982-05-01,303888648.4992,293343925.248,112909275.648,,224.375472
1982-05-02,292976939.52000004,299949668.352,121839261.696,,224.253552
1982-05-03,304524757.0944,319522240.51199996,101214663.7824,,224.50044
1982-05-04,322091140.608,324170726.4,105520629.65760002,,224.48520000000002
1982-05-05,320647663.4112,316831011.84,98107517.95199999,,224.43338400000002
1982-05-06,320011554.81600004,308757325.824,105887615.3856,,224.488248
1982-05-07,300854899.8144,295056525.31200004,97642669.3632,,224.290128
1982-05-08,288328453.63199997,279887781.888,90376351.94879998,,224.299272
1982-05-09,280107973.32479995,280132439.03999996,75917114.2656,,224.101152
1982-05-10,280450493.3376,274749981.696,82351597.3632,,224.110296
1982-05-11,267605992.85759997,265942324.22399998,69482631.168,,224.08896000000001
1982-05-12,264156327.01439998,270590810.112,65519185.3056,,223.90303200000002
1982-05-13,289453876.5312,281355724.79999995,92725060.608,,224.003616
1982-05-14,282921530.5728,299460354.04800004,86143783.2192,,223.98837600000002
1982-05-15,307264917.1968,331755098.112,111490264.1664,,224.37242400000002
1982-05-16,334593121.07519996,338360841.216,123649724.62079999,,224.53396800000002
1982-05-17,353700844.6464,359156699.1360001,116701461.50400001,,224.50958400000002
1982-05-18,379438777.0368,386802957.312,85727866.06079999,,224.37852
1982-05-19,407500952.37119997,400014443.52000004,107942735.46239999,,224.235264
1982-05-20,377065602.6624,366251756.54399997,71268628.37759998,,224.24440800000002
1982-05-21,343205052.8256,347168498.688,44527601.664000005,,224.341944
1982-05-22,335376023.9616,341541384.192,17908903.5264,,224.43948000000003
1982-05-23,356979250.4832,364294499.328,38778158.592,,224.48520000000002
1982-05-24,382374662.86079997,386313643.00799996,79660368.6912,,224.45776800000002
1982-05-25,387121011.60959995,389983500.28800005,80369874.43200001,,224.39071200000004
1982-05-26,401164332.1344,412491958.272,92676129.1776,,224.39985600000003
1982-05-27,443392156.5695999,450903131.136,126928130.45760001,,224.351088
1982-05-28,448848011.05920005,427905358.84800005,145840128.3072,,224.232216
1982-05-29,392356674.6624,372123528.192,110438238.4128,,224.14992
1982-05-30,338850155.52000004,322458126.336,57200842.1376,,224.12553600000004
1982-05-31,293270528.1024,286248867.84,10030943.231999999,,224.21697600000002
1982-06-01,277221018.93119997,268388895.74400005,0.0,,224.098104
1982-06-02,262174604.08319998,273282038.78400004,0.0,,224.177352
1982-06-03,275312693.14559996,284780924.92800003,0.0,,224.290128
1982-06-04,298922108.3136,317809640.448,27181409.587199997,,224.50044
1982-06-05,342055164.21119994,340318098.432,64320365.2608,,224.479104
1982-06-06,338091718.34879994,335424955.39199996,73910925.6192,,224.39680800000002
1982-06-07,326274777.9072,320256211.968,58155005.0304,,224.384616
1982-06-08,310567788.7488,305576782.848,44209547.366399996,,224.43338400000002
1982-06-09,294077896.704,263006438.39999998,23046703.7184,,224.24440800000002
1982-06-10,252779769.4464,263985067.00800005,318054.2976,,223.878648
1982-06-11,260657729.74080002,266920952.832,9370368.921600001,,224.08896000000001
1982-06-12,278199647.53919995,271080124.41599995,0.0,,224.146872
1982-06-13,286077607.83360004,306800068.608,0.0,,223.985328
1982-06-14,340440427.00799996,372368185.344,69604959.74399999,,224.421192
1982-06-15,389910103.14239997,402705672.192,114205958.5536,,224.482152
1982-06-16,440236079.3088,441606159.36,181829195.36639997,,224.39680800000002
1982-06-17,484200969.5232,475858160.64,214075008.0,,223.78111200000004
1982-06-18,497314592.8704001,503015104.51199996,216154593.79199997,,223.60737600000002
1982-06-19,501082313.0112001,490292932.60800004,206979950.59199998,,223.546416
1982-06-20,481289549.4144,482463903.74399996,187749898.4448,,223.50984
1982-06-21,484592420.96639997,487601703.936,206735293.43999997,,223.59823200000002
1982-06-22,486696472.47360003,487846361.08799994,205976856.26880002,,223.549464
1982-06-23,488702661.12,485155132.416,208570222.07999998,,223.55251200000004
1982-06-24,472799946.24,473411589.11999995,235066591.64159998,,223.57080000000002
1982-06-25,461496785.81759995,451392445.44,197242595.94239998,,223.613472
1982-06-26,437177864.9088,430351930.36800003,174734137.9584,,223.60737600000002
1982-06-27,422963284.37759995,423990844.416,220533956.8128,,223.55251200000004
1982-06-28,422106984.3456,420565644.288,160103640.2688,,223.61956800000002
1982-06-29,421152821.4528,420320987.13600004,175908492.28800002,,223.63176
1982-06-30,420687972.864,421788930.04800004,175541506.55999997,,223.57080000000002
1982-07-01,403586437.9392,404173615.104,125239996.10879998,,223.61652
1982-07-02,408455115.2639999,400748414.97599995,132848833.53599998,,223.66833600000004
1982-07-03,387903914.49600005,378973928.448,94878043.5456,,223.58604
1982-07-04,364416827.904,357933413.376,72687639.8592,,223.61652
1982-07-05,336085529.70239997,327106612.224,45579627.41759999,,223.68662400000002
1982-07-06,307338314.3424,297747753.984,18055697.8176,,223.71405600000003
1982-07-07,272083218.7392,279398467.58400005,0.0,,223.79940000000002
1982-07-08,262468192.66560003,272303410.176,0.0,,224.00056800000002
1982-07-09,264278655.59039998,270590810.112,0.0,,224.29622400000002
1982-07-10,264621175.6032,252730838.016,0.0,,224.503488
1982-07-11,246076163.4816,230711694.336,0.0,,224.24136000000001
1982-07-12,221365791.12960002,220925408.25599998,0.0,,224.290128
1982-07-13,217549139.5584,214808979.45599997,0.0,,224.146872
1982-07-14,200741193.216,213830350.84800002,0.0,,224.335848
1982-07-15,214539856.58879998,213830350.84800002,0.0,,224.58273600000004
1982-07-16,205707733.40159997,197682978.81599998,0.0,,224.53092
1982-07-17,188312609.8944,174195892.224,0.0,,224.46691200000004
1982-07-18,168177326.2848,159027148.79999998,0.0,,224.235264
1982-07-19,148017576.96,148506891.264,0.0,,224.177352
1982-07-20,150928997.06879997,160739748.86400002,0.0,,224.418144
1982-07-21,152910720.0,134316776.44799998,0.0,,224.308416
1982-07-22,128347141.9392,127221719.04,0.0,,224.14077600000002
1982-07-23,131062836.32640001,119392690.17599998,0.0,,224.101152
1982-07-24,96957629.33760001,101288060.92799999,0.0,,224.11944
1982-07-25,92064486.29760002,95416289.28000002,0.0,,224.308416
1982-07-26,91942157.7216,94437660.672,0.0,,224.405952
1982-07-27,92676129.1776,92725060.608,0.0,,224.43033600000004
1982-07-28,98058586.5216,101777375.232,0.0,,224.45776800000002
1982-07-29,98425572.2496,91257117.69599998,0.0,,224.45776800000002
1982-07-30,94633386.39360002,91991089.152,0.0,,224.33280000000002
1982-07-31,95049303.552,86853288.96000001,0.0,,224.159064
1982-08-01,69017782.57920001,85874660.352,0.0,,224.35413600000004
1982-08-02,84113128.8576,82449460.224,0.0,,224.61931200000004
1982-08-03,83721677.4144,86608631.808,0.0,,224.58883200000002
1982-08-04,83966334.56639999,84651374.59200001,0.0,,224.66503200000002
1982-08-05,77336125.7472,82204803.07200001,0.0,,224.689416
1982-08-06,90816734.82239999,78534945.792,0.0,,224.692464
1982-08-07,91746432.0,81960145.92000002,0.0,,224.36937600000002
1982-08-08,90914597.68319999,70461259.77600001,0.0,,223.92132
1982-08-09,52723616.256000005,65812773.888,0.0,,223.653096
1982-08-10,66155293.9008,74131117.05600001,0.0,,223.909128
1982-08-11,77189331.456,68259345.40799999,0.0,,224.16516000000001
1982-08-12,66840333.9264,69727288.32,0.0,,224.186496
1982-08-13,67525373.952,76577688.576,0.0,,224.259648
1982-08-14,74865088.51200001,70950574.08000001,0.0,,224.223072
1982-08-15,59696345.08799999,66546745.344,0.0,,224.30536800000002
1982-08-16,63855516.672000006,65812773.888,0.0,,224.46996000000001
1982-08-17,67892359.68,72173859.84,0.0,,224.58578400000002
1982-08-18,70852711.2192,66302088.19200001,0.0,,224.59797600000002
1982-08-19,63659790.9504,66057431.04,0.0,,224.594928
1982-08-20,73152488.44799998,68259345.40799999,0.0,,224.643696
1982-08-21,62730093.7728,61653602.304,0.0,,224.518728
1982-08-22,58399662.1824,56271144.96000001,0.0,,224.488248
1982-08-23,53139533.414400004,53824573.44,0.0,,224.460816
1982-08-24,59965467.9552,67525373.952,0.0,,224.537016
1982-08-25,71195231.23200001,64834145.28,0.0,,224.52177600000002
1982-08-26,62020588.032000005,62142916.607999995,0.0,,224.503488
1982-08-27,58106073.6,59451687.936,0.0,,224.527872
1982-08-28,65152199.577599995,63610859.52,0.0,,224.564448
1982-08-29,49200553.2672,50888687.616,0.0,,224.48520000000002
1982-08-30,50546167.603199996,51622659.072000004,0.0,,224.58273600000004
1982-08-31,53433121.9968,53824573.44,0.0,,224.579688
1982-09-01,59378290.7904,66057431.04,0.0,,224.56140000000002
1982-09-02,78241357.2096,81470831.616,0.0,,224.59797600000002
1982-09-03,85850194.6368,81226174.464,0.0,,224.58578400000002
1982-09-04,73788597.0432,75599059.968,0.0,,224.537016
1982-09-05,75721388.544,71684545.536,0.0,,224.537016
1982-09-06,69458165.4528,64834145.28,0.0,,224.48520000000002
1982-09-07,62681162.3424,68504002.55999999,0.0,,224.494344
1982-09-08,78706205.7984,84406717.44,0.0,,224.58578400000002
1982-09-09,81275105.8944,72173859.84,0.0,,224.488248
1982-09-10,69996411.1872,76333031.424,0.0,,224.555304
1982-09-11,77409522.8928,73641802.752,0.0,,224.442528
1982-09-12,76039442.8416,68993316.864,0.0,,224.421192
1982-09-13,62460970.905600004,72173859.84,0.0,,224.43948000000003
1982-09-14,81788885.9136,81715488.76799999,0.0,,224.55225600000003
1982-09-15,71488819.81439999,78534945.792,0.0,,224.564448
1982-09-16,84186526.0032,79024260.09599999,0.0,,224.54616000000001
1982-09-17,77752042.9056,80002888.70400001,0.0,,224.56140000000002
1982-09-18,77825440.0512,85874660.352,0.0,,224.62236000000001
1982-09-19,88394629.01759999,80736860.16,0.0,,224.60712
1982-09-20,83183431.67999999,79268917.248,0.0,,224.537016
1982-09-21,86363974.65599999,88076574.72,0.0,,224.497392
1982-09-22,88076574.72,89299860.47999999,0.0,,224.43948000000003
1982-09-23,92847389.18400002,85385346.048,0.0,,224.335848
1982-09-24,91159254.83519998,91991089.152,0.0,,224.30536800000002
1982-09-25,88125506.1504,91012460.544,0.0,,224.29622400000002
1982-09-26,91379446.27200001,87587260.41600001,0.0,,224.30536800000002
1982-09-27,80638997.2992,83183431.67999999,0.0,,224.25660000000002
1982-09-28,80394340.1472,87342603.264,0.0,,224.540064
1982-09-29,86363974.65599999,83917403.13599999,0.0,,224.351088
1982-09-30,79146588.67199999,82694117.376,0.0,,224.50044
1982-10-01,81788885.9136,81226174.464,0.0,,224.46691200000004
1982-10-02,86608631.808,81470831.616,0.0,,224.39376000000001
1982-10-03,80467737.2928,79024260.09599999,0.0,,224.36023200000002
1982-10-04,77580782.89919999,82938774.528,0.0,,224.299272
1982-10-05,78143494.3488,83917403.13599999,0.0,,224.59188000000003
1982-10-06,88810546.17599998,88565889.024,0.0,,224.62845600000003
1982-10-07,85630003.19999999,86119317.50400001,0.0,,224.58883200000002
1982-10-08,88223369.01120001,86119317.50400001,0.0,,224.56140000000002
1982-10-09,86021454.6432,88321231.87200001,0.0,,224.58578400000002
1982-10-10,91624103.424,85385346.048,0.0,,224.482152
1982-10-11,102413483.82720001,81715488.76799999,0.0,,224.082864
1982-10-12,91526240.5632,84406717.44,0.0,,223.567752
1982-10-13,63879982.3872,84162060.28799999,0.0,,224.040192
1982-10-14,74449171.3536,83428088.832,0.0,,224.415096
1982-10-15,79073191.5264,82204803.07200001,0.0,,224.579688
1982-10-16,80174148.71040002,82449460.224,0.0,,224.59797600000002
1982-10-17,87587260.41600001,82938774.528,0.0,,224.518728
1982-10-18,85091757.46560001,83672745.98400001,0.0,,224.45776800000002
1982-10-19,81911214.4896,84162060.28799999,0.0,,224.518728
1982-10-20,82522857.3696,83917403.13599999,0.0,,224.537016
1982-10-21,83134500.2496,81470831.616,0.0,,224.54920800000002
1982-10-22,80736860.16,81470831.616,0.0,,224.54920800000002
1982-10-23,74571499.9296,84896031.744,0.0,,224.643696
1982-10-24,86412906.08639999,83672745.98400001,0.0,,224.655888
1982-10-25,87513863.27040002,89789174.78400002,0.0,,224.65284
1982-10-26,89593449.06239998,91746432.0,0.0,,224.66503200000002
1982-10-27,93605826.3552,95416289.28000002,0.0,,224.66198400000002
1982-10-28,101948635.23840001,100064775.16800001,0.0,,224.69856000000001
1982-10-29,105153643.92959999,108872432.64,0.0,,224.579688
1982-10-30,119637347.328,115967490.048,0.0,,224.56140000000002
1982-10-31,118952307.3024,115722832.89599998,0.0,,224.497392
1982-11-01,113105001.3696,91991089.152,0.0,,224.43033600000004
1982-11-02,111465798.45120001,96639575.03999999,0.0,,224.06762400000002
1982-11-03,102462415.2576,98107517.95199999,0.0,,223.58604
1982-11-04,62216313.753599994,92725060.608,0.0,,224.040192
1982-11-05,91550706.2784,90523146.24,0.0,,224.555304
1982-11-06,87416000.40959999,90767803.39199999,3009282.9696,,224.58273600000004
1982-11-07,91403911.9872,93459032.064,0.0,,224.58578400000002
1982-11-08,91110323.4048,90767803.39199999,0.0,,224.57664
1982-11-09,122475370.29120001,92969717.76,0.0,,224.024952
1982-11-10,68773125.42719999,95171632.12799999,0.0,,224.003616
1982-11-11,90792269.10719998,92969717.76,0.0,,224.56140000000002
1982-11-12,96272589.31199999,92480403.45599999,0.0,,224.488248
1982-11-13,81984611.6352,89789174.78400002,0.0,,224.537016
1982-11-14,87856383.2832,86363974.65599999,0.0,,224.594928
1982-11-15,94119606.3744,86363974.65599999,0.0,,224.51568000000003
1982-11-16,78608342.9376,85874660.352,0.0,,224.59797600000002
1982-11-17,95073769.2672,95171632.12799999,0.0,,224.57664
1982-11-18,95538617.85599998,101043403.776,0.0,,224.613216
1982-11-19,108432049.7664,99820118.01599999,0.0,,224.60102400000002
1982-11-20,113276261.376,106181203.968,0.0,,224.122488
1982-11-21,95979000.7296,103979289.60000001,0.0,,224.18040000000002
1982-11-22,109214952.6528,101532718.08000001,0.0,,224.299272
1982-11-23,113594315.67359999,101288060.92799999,0.0,,223.970088
1982-11-24,95440754.9952,93948346.36799999,0.0,,223.98837600000002
1982-11-25,79097657.24159999,95660946.432,0.0,,224.19564
1982-11-26,95538617.85599998,87342603.264,0.0,,224.14382400000002
1982-11-27,87391534.6944,96639575.03999999,0.0,,224.16820800000002
1982-11-28,89642380.4928,96639575.03999999,0.0,,224.415096
1982-11-29,102878332.416,99330803.712,0.0,,224.47605600000003
1982-11-30,94608920.67840001,102756003.83999999,0.0,,224.567496
1982-12-01,102804935.2704,117190775.808,0.0,,224.579688
1982-12-02,132481847.808,115478175.744,0.0,,224.418144
1982-12-03,119148033.024,99086146.56,0.0,,224.21697600000002
1982-12-04,100529623.75680001,115722832.89599998,0.0,,224.116392
1982-12-05,114695272.8576,124775147.52,0.0,,224.09200800000002
1982-12-06,119882004.48,124041176.06400001,0.0,,224.402904
1982-12-07,124114573.2096,124775147.52,0.0,,224.387664
1982-12-08,128958784.8192,121105290.24000001,0.0,,224.366328
1982-12-09,113471987.0976,110829689.85599999,0.0,,224.366328
1982-12-10,100382829.4656,111319004.16,0.0,,224.40900000000002
1982-12-11,123062547.45599999,108627775.488,0.0,,224.491296
1982-12-12,112762481.3568,108138461.184,0.0,,224.02800000000002
1982-12-13,104223946.752,109851061.248,0.0,,224.05238400000002
1982-12-14,100505158.04159999,112542289.92000002,0.0,,224.40900000000002
1982-12-15,120860633.088,113520918.528,0.0,,224.23831200000004
1982-12-16,100847678.05440001,116456804.352,0.0,,224.47605600000003
1982-12-17,130671384.88319997,111563661.312,0.0,,224.43643200000002
1982-12-18,101875238.09279999,120860633.088,0.0,,224.39071200000004
1982-12-19,132188259.22559999,119637347.328,0.0,,224.51568000000003
1982-12-20,116481270.06719999,118658718.72,0.0,,224.36023200000002
1982-12-21,116872721.51040001,118658718.72,0.0,,224.351088
1982-12-22,118218335.8464,124530490.368,0.0,,224.43948000000003
1982-12-23,155504085.8112,159271805.952,0.0,,224.32060800000002
1982-12-24,160592954.57279998,138720605.18400002,0.0,,224.21697600000002
1982-12-25,128224813.36319998,117924747.26400001,0.0,,223.86036000000001
1982-12-26,94535523.53280002,103489975.29599999,0.0,,223.970088
1982-12-27,101679512.3712,108627775.488,0.0,,224.24136000000001
1982-12-28,115527107.1744,115967490.048,0.0,,224.20783200000002
1982-12-29,112248701.33760001,113520918.528,0.0,,224.308416
1982-12-30,114254889.984,113031604.224,0.0,,224.308416
1982-12-31,110315909.8368,108383118.336,0.0,,224.28098400000002
1983-01-01,105642958.23359999,107404489.72799999,0.0,,224.326704
1983-01-02,103196386.71360001,105936546.81599998,0.0,,224.351088
1983-01-03,110413772.69759999,111074347.00799999,0.0,,224.43643200000002
1983-01-04,112224235.6224,115967490.048,0.0,,224.375472
1983-01-05,118732115.8656,119882004.48,0.0,,224.42424
1983-01-06,138304688.0256,146304976.89599997,0.0,,224.335848
1983-01-07,163112923.2384,171749320.704,0.0,,224.213928
1983-01-08,186428749.824,189119978.496,0.0,,224.232216
1983-01-09,192887698.6368,205022693.376,0.0,,224.192592
1983-01-10,209548850.688,186184092.672,0.0,,224.213928
1983-01-11,163112923.2384,179089035.264,18691806.4128,,224.08591200000004
1983-01-12,182220646.8096,168079463.424,17321726.361599997,,224.34804
1983-01-13,162892731.80159998,154867977.216,15951646.310399998,,224.14077600000002
1983-01-14,151222585.6512,137252662.272,9639491.7888,,224.116392
1983-01-15,124554956.08319998,127955690.49599999,0.0,,223.927416
1983-01-16,111074347.00799999,120126661.632,0.0,,224.189544
1983-01-17,136836745.1136,126732404.73599999,0.0,,224.329752
1983-01-18,122450904.576,124041176.06400001,0.0,,223.97923200000002
1983-01-19,125509118.976,122083918.84799999,0.0,,224.01580800000002
1983-01-20,122744493.1584,127221719.04,0.0,,224.07676800000002
1983-01-21,122230713.1392,124530490.368,0.0,,224.146872
1983-01-22,127784430.4896,121594604.544,0.0,,224.021904
1983-01-23,110609498.4192,122328576.0,0.0,,224.20783200000002
1983-01-24,132995627.8272,120860633.088,0.0,,224.250504
1983-01-25,127319581.9008,120860633.088,0.0,,223.948752
1983-01-26,119025704.44799998,127466376.192,0.0,,224.08591200000004
1983-01-27,129864016.2816,133582804.99200001,0.0,,224.13468000000003
1983-01-28,129864016.2816,138965262.336,0.0,,224.18040000000002
1983-01-29,143197831.0656,136763347.968,0.0,,224.20173600000004
1983-01-30,135809185.0752,134806090.75199997,0.0,,224.159064
1983-01-31,142561722.4704,135784719.36,0.0,,224.110296
1983-02-01,128102484.7872,133827462.144,0.0,,224.107248
1983-02-02,137032470.83519998,133827462.144,0.0,,224.12858400000002
1983-02-03,136004910.7968,119392690.17599998,0.0,,223.97313600000004
1983-02-04,114890998.57920001,113765575.67999999,0.0,,223.82683200000002
1983-02-05,96076863.59040001,99820118.01599999,0.0,,223.927416
1983-02-06,86486303.23200001,96150260.736,0.0,,224.09505600000003
1983-02-07,115233518.59200001,102022032.384,0.0,,224.04933600000004
1983-02-08,92700594.8928,104713261.05600001,0.0,,224.05238400000002
1983-02-09,99917980.8768,104957918.20799999,0.0,,224.22916800000002
1983-02-10,108994761.21599999,102756003.83999999,0.0,,224.159064
1983-02-11,104713261.05600001,104713261.05600001,0.0,,224.174304
1983-02-12,102462415.2576,103245318.14400001,0.0,,224.02800000000002
1983-02-13,99526529.4336,109117089.792,0.0,,224.177352
1983-02-14,114964395.72479999,114988861.44,0.0,,224.290128
1983-02-15,120371318.78400001,115722832.89599998,0.0,,224.146872
1983-02-16,121105290.24000001,127466376.192,0.0,,224.16820800000002
1983-02-17,139674768.07680002,133582804.99200001,0.0,,224.06762400000002
