date,outflow(m3/d),inflow(m3/d),spill(m3/d),avg_temp(C),wse(m)
1982-02-14,205952390.5536,172483292.16000003,0.0,,148.440648
1982-02-15,181119689.6256,193034492.92800003,0.0,,148.416264
1982-02-16,186012832.66560003,167100834.81599998,0.0,,148.4376
1982-02-17,173975700.78719997,228020465.664,0.0,,148.60828800000002
1982-02-18,349590604.49279994,385335014.4,0.0,,148.477224
1982-02-19,393653357.568,355486841.856,0.0,,148.120608
1982-02-20,255470998.11839998,217255550.976,0.0,,148.135848
1982-02-21,226748248.4736,260559866.88000003,0.0,,147.794472
1982-02-22,318054297.59999996,322458126.336,0.0,,147.983448
1982-02-23,292512090.9312,284291610.624,0.0,,147.81276
1982-02-24,288597576.4992,298237068.288,0.0,,147.986496
1982-02-25,311742143.0784,318543611.904,0.0,,148.6662
1982-02-26,384013865.7792,462402017.28000003,57225307.8528,,148.73630400000002
1982-02-27,487528306.7904,451637102.592,130182070.57920001,,148.721064
1982-02-28,444860099.48160005,474145560.57600003,87293671.8336,,148.766784
1982-03-01,445838728.0895999,445765330.944,95636480.7168,,148.86432
1982-03-02,459466131.45600003,438914930.68799996,115649435.75040002,,148.91004
1982-03-03,491981066.95680004,503015104.51199996,135270939.3408,,148.903944
1982-03-04,453056114.07360005,461668045.824,110364841.2672,,148.846032
1982-03-05,439673367.8592,431575216.128,99306337.99679999,,148.934424
1982-03-06,465166643.0976,464603931.648,108921364.0704,,148.870416
1982-03-07,451025459.71199995,440627530.752,103783563.8784,,148.824696
1982-03-08,467735543.1936,485889103.8719999,111343469.8752,,148.91004
1982-03-09,489191975.424,474879532.032,134928419.32799998,,148.91308800000002
1982-03-10,431648613.2736,434755759.104,76651085.72159998,,148.821648
1982-03-11,514832044.9536,501791818.752,157975123.04639998,,148.897848
1982-03-12,486916663.9104001,514024676.352,125876104.704,,148.830792
1982-03-13,503651213.10719997,543872848.8959999,135148610.76479998,,148.992336
1982-03-14,547102323.3024,556839677.9519999,195725721.6,,149.09292
1982-03-15,569048069.8368,564913363.968,201866616.11519998,,148.983192
1982-03-16,563934735.3599999,556595020.8,199273250.30400002,,149.144736
1982-03-17,566944018.3296,564668706.8160001,196704350.208,,149.071584
1982-03-18,545585448.9599999,553659134.976,192202658.61120003,,149.150832
1982-03-19,544068574.6176,531395334.14399993,170526034.944,,149.038056
1982-03-20,528214791.168,512067419.13600004,126340953.2928,,148.949664
1982-03-21,516348919.29600006,497387990.016,100456226.6112,,148.824696
1982-03-22,490659918.336,507908247.552,95293960.70400001,,148.87651200000002
1982-03-23,488409072.5376,503749075.968,125753776.12799999,,148.94052
1982-03-24,519333736.5504,476836789.248,156727371.57119998,,148.931376
1982-03-25,477203774.976,478304732.16,117313104.38399999,,148.855176
1982-03-26,450854199.70559996,462157360.128,90131694.7968,,148.87956
1982-03-27,462793468.72319996,463625303.03999996,98841489.40799999,,148.87956
1982-03-28,456089862.75839996,446254645.248,85703400.34560001,,148.8948
1982-03-29,449704311.0912,455796274.17600006,80443271.5776,,148.882608
1982-03-30,454254934.1184,440382873.59999996,82889843.09760001,,148.900896
1982-03-31,442413527.9616,462891331.58399993,83966334.56639999,,148.855176
1982-04-01,478720649.31839997,465827217.408,115404778.59840001,,148.949664
1982-04-02,399231540.63360006,389249528.83199996,41347058.688,,148.745448
1982-04-03,424113172.9919999,428394673.152,52234301.952,,148.77592800000002
1982-04-04,450511679.6927999,463869960.192,70045342.6176,,148.794216
1982-04-05,488139949.6704,460689417.216,114010232.832,,148.882608
1982-04-06,413372724.0192,423746187.26399994,56344542.1056,,148.785072
1982-04-07,405666023.7312,397078557.69600004,49322881.8432,,148.766784
1982-04-08,392821523.25119996,383133100.032,54803202.04799999,,148.721064
1982-04-09,386802957.312,405396900.86399996,62509902.335999995,,148.797264
1982-04-10,397323214.848,377505985.5360001,72736571.2896,,148.745448
1982-04-11,391035526.04160005,388515557.376,69237974.01599999,,148.76068800000002
1982-04-12,379218585.59999996,417629758.4639999,80369874.43200001,,148.739352
1982-04-13,486084829.59360003,484421160.96000004,152225679.9744,,148.446744
1982-04-14,486745403.9039999,504483047.4239999,149289794.1504,,148.18156800000003
1982-04-15,511113256.24319994,428150016.0,203872804.7616,,148.123656
1982-04-16,369823750.9631999,455306959.872,109263884.0832,,148.45588800000002
1982-04-17,475858160.64,439893559.29600006,184716149.75999996,,148.885656
1982-04-18,435465264.84480006,464359274.49600005,146378374.0416,,148.922232
1982-04-19,483931846.6560001,492984161.28,179113500.97919998,,148.95576
1982-04-20,457459942.8096,407354158.08,148531356.9792,,148.900896
1982-04-21,389885637.4272,398791157.76,142830845.33760002,,148.855176
1982-04-22,391255717.47839993,376527356.928,158904820.224,,148.870416
1982-04-23,382692717.15839994,375793385.47199994,110413772.69759999,,148.77288000000001
1982-04-24,368404739.48160005,368942985.2160001,60063330.816,,148.65096
1982-04-25,324757903.56479996,277685867.52000004,88639286.1696,,148.596096
1982-04-26,303081279.89759994,331265783.80799997,71415422.66880001,,148.34616
1982-04-27,333443232.4608,342030698.49600005,85630003.19999999,,148.553424
1982-04-28,330164826.62399995,326127983.61600006,57078513.5616,,148.370544
1982-04-29,327546995.0976,318543611.904,0.0,,148.440648
1982-04-30,298114739.712,287472153.59999996,0.0,,148.321776
1982-05-01,320818923.4176,333467698.17600006,106009943.9616,,148.35530400000002
1982-05-02,334764381.0816,380441871.36,244657152.0,,148.2852
1982-05-03,421152821.4528,431575216.128,221683845.4272,,148.702776
1982-05-04,436346030.59199995,439893559.29600006,204484447.6416,,148.748496
1982-05-05,443465553.7152,427905358.84800005,278370907.5456,,148.672296
1982-05-06,422400572.92800003,411513329.664,309148777.2672,,148.599144
1982-05-07,413079135.43679994,419831672.83199996,304108839.936,,148.617432
1982-05-08,442780513.6896,476836789.248,311962334.5152,,148.675344
1982-05-09,504703238.86079997,488580332.54399997,412614286.848,,148.690584
1982-05-10,506562633.216,515003304.96000004,315558794.64959997,,148.63572
1982-05-11,466732448.8704,454572988.416,190392195.6864,,148.629624
1982-05-12,448627819.62240005,440138216.4480001,166366863.35999998,,148.541232
1982-05-13,431697544.70399994,418853044.22400004,175639369.4208,,148.56256800000003
1982-05-14,399720854.9376,378729271.296,145619936.8704,,148.337016
1982-05-15,401653646.4384,418119072.768,272841655.9104,,148.340064
1982-05-16,453790085.5295999,465093245.952,359743876.3008,,148.337016
1982-05-17,477913280.71680003,482953218.04800004,301564405.5552,,148.327872
1982-05-18,505779730.3295999,473656246.27199996,278884687.56479996,,148.352256
1982-05-19,486941129.6256,538490391.5519999,293025870.9504,,148.373592
1982-05-20,504336253.1327999,509131533.312,299460354.04800004,,148.388832
1982-05-21,510183559.06560004,510354819.07199997,350251178.8032,,148.37968800000002
1982-05-22,485252995.27680004,491760875.52,306751137.1776,,148.34311200000002
1982-05-23,523688633.85599995,504972361.728,418755181.3632,,148.306536
1982-05-24,503993733.12,514269333.504,315338603.21279997,,148.327872
1982-05-25,516397850.72639996,530416705.5360001,349370413.056,,148.33092
1982-05-26,503015104.51199996,502036475.904,310910308.7616,,148.349208
1982-05-27,529266816.92160004,496654018.56,312182525.952,,148.349208
1982-05-28,492861832.70399994,522098362.368,321136977.7152,,148.230336
1982-05-29,517767930.7776,495186075.648,443392156.5695999,,148.31568000000001
1982-05-30,501645024.4608,510354819.07199997,421373012.8896,,148.26691200000002
1982-05-31,479038703.616,460444760.06399995,325100423.5776,,148.260816
1982-06-01,473264794.82879996,481974589.43999994,223983622.656,,148.27910400000002
1982-06-02,482488369.4592001,487112389.632,213805885.1328,,148.291296
1982-06-03,490684384.05120003,497877304.32,193450410.0864,,148.31872800000002
1982-06-04,483907380.94079995,476347474.94399995,188532801.3312,,148.26691200000002
1982-06-05,466561188.86399996,442340130.81600004,202625053.2864,,148.22728800000002
1982-06-06,451392445.44,445765330.944,345578227.2,,148.260816
1982-06-07,416822389.8624,464114617.344,216521579.52,,148.22728800000002
1982-06-08,487944223.94879997,450658473.9839999,168960229.1712,,148.34311200000002
1982-06-09,426535278.7968,427905358.84800005,142096873.88160002,,148.205952
1982-06-10,466022943.1295999,466071874.55999994,162917197.51680002,,148.215096
1982-06-11,459955445.76,464848588.8,87905314.7136,,148.25472
1982-06-12,440260545.0239999,457264217.088,54264956.313599996,,148.184616
1982-06-13,478060075.008,466071874.55999994,280377096.192,,148.233384
1982-06-14,492225724.1088,519162476.5439999,298897642.5984,,148.373592
1982-06-15,520826145.17759997,525523562.496,290383573.7088,,148.416264
1982-06-16,527652079.7183999,525034248.192,318763803.3407999,,148.461984
1982-06-17,468689706.0864,439159587.84,241598937.6,,148.428456
1982-06-18,474145560.57600003,516715905.024,230736160.0512,,148.40712
1982-06-19,526869176.8319999,484665818.1119999,304524757.0944,,148.586952
1982-06-20,494060652.7487999,502770447.36,345333570.04800004,,148.593048
1982-06-21,501131244.4416,507908247.552,293025870.9504,,148.49856
1982-06-22,566528101.1711999,570051164.1600001,337284349.7472,,148.586952
1982-06-23,587079301.9392,613110822.9120001,353774241.79199994,,148.45284
1982-06-24,592681950.7199999,612376851.456,363707322.16319996,,148.49856
1982-06-25,634273666.5600001,627056280.576,363927513.6,,148.556472
1982-06-26,550674317.7216,517694533.63199997,286469059.27680004,,148.510752
1982-06-27,550723249.152,550967906.3039999,446523768.1151999,,148.577808
1982-06-28,549132977.6639999,550233934.8479999,380857788.51839995,,148.489416
1982-06-29,563714543.9232,590113050.6240001,347119567.2576,,148.63876800000003
1982-06-30,586516590.4896,591825650.688,380197214.208,,148.461984
1982-07-01,593562716.4672,600877965.312,390252623.15519994,,148.535136
1982-07-02,622163137.536,589868393.472,548692594.7904,,148.599144
1982-07-03,507296604.672,524055619.584,434339841.9456,,148.367496
1982-07-04,547713966.1824,538001077.2479999,472286166.2208,,148.522944
1982-07-05,576387784.3967999,580816078.848,499981355.82720006,,148.56256800000003
1982-07-06,567408866.9183999,549744620.5439999,387292271.61600006,,148.48332
1982-07-07,537487297.2288,540936963.0719999,266260378.52159998,,148.522944
1982-07-08,536655462.9119999,539224363.0079999,276878498.9184,,148.617432
1982-07-09,553585737.8304,554637763.584,282750270.56640005,,148.63572
1982-07-10,521976033.792,528948762.62399995,310641185.8944,,148.553424
1982-07-11,485571049.5744,461912702.976,238271600.3328,,148.489416
1982-07-12,473215863.39839995,494207447.03999996,202673984.7168,,148.550376
1982-07-13,522905730.96959996,527480819.71199995,194991750.14400002,,148.599144
1982-07-14,523762031.0016,502036475.904,210551945.0112,,148.617432
1982-07-15,473851971.9936,429862616.06399995,157950657.3312,,148.568664
1982-07-16,427122455.96160007,450413816.8319999,120028798.7712,,148.629624
1982-07-17,415868226.9696,387047614.464,109802129.8176,,148.55952
1982-07-18,400259100.67200005,408332786.688,107110901.14559999,,148.53208800000002
1982-07-19,382325731.4304001,411757986.81600004,24294455.1936,,148.632672
1982-07-20,439208519.2704,408088129.536,98645763.6864,,148.626576
1982-07-21,410583632.48639995,423256872.96,71366491.23840001,,148.66010400000002
1982-07-22,402412083.60959995,383133100.032,60063330.816,,148.565616
1982-07-23,396515846.2464,419342358.52799994,60870699.4176,,148.63876800000003
1982-07-24,424015310.13119996,416651129.856,84015265.9968,,148.641816
1982-07-25,376135905.4848,373836128.256,39756787.199999996,,148.66010400000002
1982-07-26,394093740.44159997,441606159.36,53090601.984,,148.693632
1982-07-27,461227662.95040005,421054958.592,96712972.18560001,,148.43150400000002
1982-07-28,413910969.7536,400259100.67200005,47610281.7792,,148.49551200000002
1982-07-29,403366246.50240004,437691644.92800003,31878826.905599996,,148.59
1982-07-30,431844338.9952,405152243.71199995,66375485.33759999,,148.553424
1982-07-31,379389845.6064,354752870.4,14508169.113599999,,148.46808000000001
1982-08-01,347119567.2576,345455898.62399995,0.0,,148.245576
1982-08-02,315069480.3456,309980611.584,0.0,,148.33396800000003
1982-08-03,362875487.8464,366496413.696,13602937.651199998,,148.52904
1982-08-04,344770858.59839994,396589243.39199996,1785997.2096,,148.5138
1982-08-05,462059497.26720005,484910475.26399994,95783275.008,,148.632672
1982-08-06,455625014.1695999,434021787.64800006,81030448.74239999,,148.458936
1982-08-07,447135410.9952,382154471.4239999,62803490.918400005,,148.39492800000002
1982-08-08,353113667.4816,361113956.35199994,0.0,,147.672552
1982-08-09,367230385.15199995,356710127.616,0.0,,148.001736
1982-08-10,314066386.0224,327840583.68000007,0.0,,147.754848
1982-08-11,328011843.6864,337626869.76,0.0,,148.324824
1982-08-12,341590315.62240005,344721927.16800004,3156077.2608,,148.337016
1982-08-13,367108056.57600003,373836128.256,75941579.9808,,148.73630400000002
1982-08-14,363780719.3088,360135327.74399996,93263306.34239998,,148.62048000000001
1982-08-15,364318965.0432,322702783.48800004,68210413.9776,,148.687536
1982-08-16,277123156.0704,309001982.976,4991005.9008,,148.62352800000002
1982-08-17,327987377.9712,321968812.032,0.0,,148.416264
1982-08-18,320378540.5439999,320011554.81600004,0.0,,148.62352800000002
1982-08-19,320427471.9744,308268011.52,0.0,,148.54428000000001
1982-08-20,308953051.5456,318788269.056,0.0,,148.397976
1982-08-21,279104879.00159997,256400695.29599997,0.0,,148.59
1982-08-22,234210291.6096,241721266.176,0.0,,148.62352800000002
1982-08-23,255055080.95999998,272792724.47999996,0.0,,148.626576
1982-08-24,259214252.54400003,246369752.064,0.0,,148.6662
1982-08-25,230834022.912,235604837.37600002,0.0,,148.672296
1982-08-26,250113006.4896,244901809.152,0.0,,148.6662
1982-08-27,232815745.84320003,232913608.704,0.0,,148.63876800000003
1982-08-28,231396734.36159998,204288721.92000002,0.0,,148.63876800000003
1982-08-29,191199564.288,198906264.57599998,0.0,,148.672296
1982-08-30,204606776.21760002,227775808.512,0.0,,148.53208800000002
1982-08-31,239103434.64960003,215787608.064,0.0,,148.434552
1982-09-01,215127033.75360003,219212808.19199997,0.0,,148.458936
1982-09-02,223371979.776,213830350.84800002,0.0,,148.443696
1982-09-03,208668084.9408,195481064.44799998,0.0,,147.92248800000002
1982-09-04,202918641.8688,203799407.616,0.0,,147.824952
1982-09-05,180067663.87199998,188141349.888,0.0,,148.556472
1982-09-06,229292682.85439998,271814095.872,0.0,,148.6662
1982-09-07,295888359.62880003,289429410.816,0.0,,148.60828800000002
1982-09-08,274774447.41120005,270101495.808,0.0,,148.388832
1982-09-09,258627075.37919998,272548067.328,0.0,,148.599144
1982-09-10,312133594.5216,292120639.48800004,0.0,,148.58390400000002
1982-09-11,260168415.4368,271080124.41599995,0.0,,148.538184
1982-09-12,274382995.96800005,266676295.67999998,0.0,,148.632672
1982-09-13,247030326.37439996,242699894.784,0.0,,148.663152
1982-09-14,243776386.2528,240008666.112,0.0,,148.6662
1982-09-15,223592171.2128,210405150.72,0.0,,148.68448800000002
1982-09-16,236534534.5536,245880437.76,0.0,,148.416264
1982-09-17,226210002.7392,225573894.144,0.0,,148.675344
1982-09-18,197976567.3984,181046292.48,0.0,,148.678392
1982-09-19,157950657.3312,151687434.24,0.0,,148.678392
1982-09-20,176348875.1616,185450121.216,0.0,,148.586952
1982-09-21,174342686.51520002,169302749.18400002,0.0,,148.672296
1982-09-22,168544312.0128,169547406.336,0.0,,148.672296
1982-09-23,158293177.34399998,159761120.25599998,0.0,,148.675344
1982-09-24,161547117.4656,153400034.304,0.0,,148.675344
1982-09-25,137203730.8416,131380890.624,0.0,,148.66010400000002
1982-09-26,138133428.01920003,134806090.75199997,0.0,,148.593048
1982-09-27,171260006.39999998,173706577.92000002,0.0,,148.40712
1982-09-28,156702905.856,165143577.6,0.0,,148.288248
1982-09-29,144592376.832,130646919.168,0.0,,148.541232
1982-09-30,166048809.0624,177131778.048,0.0,,148.6662
1982-10-01,162452348.928,156825234.432,0.0,,148.007832
1982-10-02,157241151.5904,156825234.432,0.0,,148.63572
1982-10-03,141216108.1344,146549634.048,0.0,,148.644864
1982-10-04,168495380.58240002,194013121.53599995,0.0,,148.60524
1982-10-05,193915258.67520002,172238635.00800002,0.0,,148.669248
1982-10-06,160715283.1488,176887120.89599997,0.0,,148.56256800000003
1982-10-07,205267350.528,192545178.62399998,0.0,,148.669248
1982-10-08,177572160.92159998,186673406.97599998,0.0,,148.678392
1982-10-09,167100834.81599998,144103062.52799997,0.0,,148.678392
1982-10-10,142781913.9072,147283605.504,0.0,,148.68448800000002
1982-10-11,174783069.3888,182269578.24,0.0,,148.68144
1982-10-12,178795446.68159997,181535606.78399998,0.0,,148.68144
1982-10-13,202551656.1408,214808979.45599997,0.0,,148.550376
1982-10-14,218601165.312,209915836.41599998,0.0,,148.327872
1982-10-15,196092707.328,203310093.312,0.0,,148.154136
1982-10-16,178208269.51680005,160984406.016,0.0,,148.215096
1982-10-17,156360385.84319997,177621092.35199997,0.0,,148.416264
1982-10-18,251923469.41439998,241231951.87199998,0.0,,148.233384
1982-10-19,217695933.8496,214808979.45599997,0.0,,148.364448
1982-10-20,233965634.4576,255666723.84,0.0,,148.340064
1982-10-21,243091346.2272,253220152.31999996,0.0,,148.33396800000003
1982-10-22,246687806.3616,219946779.64800003,0.0,,148.120608
1982-10-23,178819912.3968,163675634.68800002,0.0,,148.24252800000002
1982-10-24,157069891.584,159761120.25599998,0.0,,148.30348800000002
1982-10-25,190563455.69280002,190832578.56000003,0.0,,148.25472
1982-10-26,205291816.24319997,216766236.672,0.0,,148.385784
1982-10-27,208374496.3584,218234179.584,0.0,,148.327872
1982-10-28,221243462.5536,228754437.11999997,0.0,,148.37968800000002
1982-10-29,254516835.22560003,245146466.30400002,0.0,,148.05050400000002
1982-10-30,221096668.2624,243189209.088,0.0,,148.2852
1982-10-31,213243173.68319997,192545178.62399998,0.0,,148.324824
1982-11-01,229928791.44959998,232424294.4,0.0,,148.373592
1982-11-02,262737315.5328,299705011.2,0.0,,148.327872
1982-11-03,296622331.0848,277685867.52000004,0.0,,148.175472
1982-11-04,270248290.09919995,239764008.96,0.0,,148.291296
1982-11-05,220485025.3824,228265122.816,0.0,,148.230336
1982-11-06,192006932.8896,216766236.672,0.0,,148.288248
1982-11-07,222515679.744,240008666.112,0.0,,148.516848
1982-11-08,282897064.8576,268878210.048,0.0,,148.434552
1982-11-09,267997444.30080003,249794952.192,0.0,,148.276056
1982-11-10,251972400.84479997,241721266.176,0.0,,148.312632
1982-11-11,242259511.9104,264474381.31199998,0.0,,148.31568000000001
1982-11-12,253660535.1936,272058753.024,0.0,,148.37664
1982-11-13,223347514.06080002,200863521.792,0.0,,148.25472
1982-11-14,215787608.064,213096379.39199996,0.0,,148.416264
1982-11-15,259214252.54400003,264474381.31199998,0.0,,148.428456
1982-11-16,237537628.87680003,223127322.624,0.0,,148.282152
1982-11-17,227849205.6576,219702122.496,0.0,,148.312632
1982-11-18,222246556.8768,229977722.88,0.0,,148.404072
1982-11-19,223053925.47840002,208447893.504,0.0,,148.31568000000001
1982-11-20,163871360.40960002,179578349.56800005,0.0,,148.16328000000001
1982-11-21,191639947.1616,199150921.72800002,0.0,,148.294344
1982-11-22,249599226.4704,238785380.35199997,0.0,,148.461984
1982-11-23,249770486.47680002,262517124.096,0.0,,148.382736
1982-11-24,261856549.7856,300928296.96,0.0,,148.370544
1982-11-25,311570883.072,274994638.848,0.0,,148.516848
1982-11-26,243727454.82240003,241721266.176,0.0,,148.187664
1982-11-27,206245979.136,213341036.544,0.0,,148.20290400000002
1982-11-28,221488119.7056,232913608.704,0.0,,148.327872
1982-11-29,264719038.464,256156038.14400002,0.0,,148.4376
1982-11-30,255617792.40960002,249794952.192,0.0,,148.492464
1982-12-01,228778902.8352,193768464.38400003,0.0,,148.58390400000002
1982-12-02,179504952.4224,208447893.504,0.0,,148.49551200000002
1982-12-03,221561516.8512,187896692.73599997,0.0,,148.23948000000001
1982-12-04,145497608.29439998,160250434.56,0.0,,148.212048
1982-12-05,159956845.9776,199395578.88,0.0,,148.461984
1982-12-06,250504457.9328,236828123.13599998,0.0,,148.644864
1982-12-07,247862160.6912,233892237.31199998,0.0,,148.57171200000002
1982-12-08,245904903.4752,264719038.464,0.0,,148.68144
1982-12-09,269318592.9216,279643124.736,0.0,,148.60828800000002
1982-12-10,287863605.04319996,283557639.16800004,0.0,,148.602192
1982-12-11,232326431.53919998,197438321.66399997,0.0,,148.553424
1982-12-12,184642752.61439997,170770692.096,0.0,,148.538184
1982-12-13,191713344.30719998,224839922.68800002,0.0,,148.617432
1982-12-14,274578721.68960005,245880437.76,0.0,,148.263864
1982-12-15,208619153.51039997,254198780.92800003,0.0,,148.477224
1982-12-16,239348091.80159998,210405150.72,0.0,,148.538184
1982-12-17,212460270.79680002,225573894.144,0.0,,148.48636800000003
1982-12-18,200618864.64,167100834.81599998,0.0,,148.276056
1982-12-19,174807535.104,210649807.87199998,0.0,,148.501608
1982-12-20,255886915.2768,272548067.328,0.0,,148.593048
1982-12-21,264156327.01439998,256645352.44799998,0.0,,148.57476
1982-12-22,239910803.25120002,200863521.792,0.0,,148.580856
1982-12-23,156947563.008,158537834.496,0.0,,148.57476
1982-12-24,185817106.94400004,179823006.72,0.0,,148.55952
1982-12-25,160323831.7056,145571005.44,0.0,,148.580856
1982-12-26,149412122.72640002,193034492.92800003,0.0,,148.580856
1982-12-27,244950740.58240002,251507552.25599998,0.0,,148.6662
1982-12-28,251678812.2624,242210580.48000002,0.0,,148.657056
1982-12-29,244755014.86080003,270590810.112,0.0,,148.65096
1982-12-30,288744370.7904,276951896.06399995,0.0,,148.669248
1982-12-31,261734221.2096,263006438.39999998,0.0,,148.66010400000002
1983-01-01,246418683.4944,220680751.104,0.0,,148.66010400000002
1983-01-02,214001610.8544,238296066.048,0.0,,148.617432
1983-01-03,265844461.36319998,278664496.128,0.0,,148.675344
1983-01-04,292438693.7856,292609953.79199994,0.0,,148.654008
1983-01-05,289404945.10080004,304842811.39199996,0.0,,148.65096
1983-01-06,278052853.24799997,251018237.952,0.0,,148.632672
1983-01-07,213610159.41120002,159027148.79999998,0.0,,148.580856
1983-01-08,173608715.05920002,183982178.304,0.0,,148.43150400000002
1983-01-09,154378662.912,139943890.944,0.0,,148.50770400000002
1983-01-10,192324987.1872,247837694.976,0.0,,148.525992
1983-01-11,244265700.5568,239030037.504,0.0,,148.565616
1983-01-12,273477764.5056,275483953.15199995,0.0,,148.614384
1983-01-13,293955568.128,317809640.448,0.0,,148.654008
1983-01-14,337847061.1968,333712355.328,0.0,,148.43150400000002
1983-01-15,340734015.59040004,337871526.912,0.0,,148.41931200000002
1983-01-16,327008749.3632,333223041.024,0.0,,148.40712
1983-01-17,295032059.5968,296035153.92,0.0,,148.59
1983-01-18,308732860.1088,309980611.584,0.0,,148.63876800000003
1983-01-19,280181370.4704,280866410.49600005,0.0,,148.64791200000002
1983-01-20,299851805.49120003,298481725.43999994,0.0,,148.675344
1983-01-21,317589449.0112,304842811.39199996,0.0,,148.596096
1983-01-22,272841655.9104,277685867.52000004,0.0,,148.053552
1983-01-23,318494680.47360003,316097040.38399994,0.0,,148.4376
1983-01-24,292634419.5072,301417611.264,0.0,,148.519896
1983-01-25,326813023.6416,328329897.98399997,0.0,,148.654008
1983-01-26,333712355.328,330531812.352,0.0,,148.45588800000002
1983-01-27,299117834.0352,291386668.03199995,0.0,,148.434552
1983-01-28,314017454.59199995,313405811.712,0.0,,148.477224
1983-01-29,261465098.3424,264474381.31199998,0.0,,148.458936
1983-01-30,261807618.35520002,267410267.13599998,0.0,,148.64791200000002
1983-01-31,300634708.3776,301662268.41599995,0.0,,148.614384
1983-02-01,322751714.9184,317075668.992,0.0,,148.550376
1983-02-02,329944635.1872,329308526.592,0.0,,148.49551200000002
1983-02-03,328574555.13600004,331999755.264,0.0,,148.35530400000002
1983-02-04,340024509.84959996,326617297.91999996,0.0,,148.221192
1983-02-05,339755386.9824,398546500.60800004,0.0,,148.209
1983-02-06,427097990.24639994,408577443.84000003,8073686.016,,148.596096
1983-02-07,404638463.6928,380686528.51199996,0.0,,148.023072
1983-02-08,374667962.5728,404173615.104,0.0,,147.88896
1983-02-09,404051286.528,380931185.664,0.0,,148.209
1983-02-10,363780719.3088,344721927.16800004,0.0,,147.794472
1983-02-11,326421572.19839996,331999755.264,0.0,,148.22728800000002
1983-02-12,287496619.31520003,292854610.944,0.0,,148.47112800000002
1983-02-13,280328164.76159996,288206125.05599993,0.0,,148.63876800000003
1983-02-14,321919880.6016,306310754.304,0.0,,148.3614
1983-02-15,323387823.5136,331999755.264,0.0,,148.17852
1983-02-16,292707816.6528,278909153.28,0.0,,148.443696
1983-02-17,273600093.08159995,262272466.94400004,0.0,,148.416264
1983-02-18,283215119.1552,312427183.104,0.0,,148.440648
1983-02-19,301760131.2768,280132439.03999996,0.0,,148.458936
1983-02-20,275214830.2848,278909153.28,0.0,,148.43150400000002
1983-02-21,317418189.00479996,326617297.91999996,0.0,,148.522944
1983-02-22,289429410.816,357688756.224,11449954.713599999,,148.57171200000002
1983-02-23,463723165.9008,469986388.992,134781625.03680003,,148.71496800000003
