date,outflow (m3/d),inflow (m3/d),spill (m3/d),avg water temperature (C),elevation (m)
1999-02-03,126732404.73599999,116946118.65599999,0.0,,194.121024
1999-02-04,123943313.20319998,126487747.584,0.0,,194.02958400000003
1999-02-05,137154799.41120002,110095718.39999999,0.0,,193.736976
1999-02-06,86021454.6432,96394917.888,0.0,,193.49618400000003
1999-02-07,115796230.04159999,135784719.36,0.0,,193.947288
1999-02-08,141729888.15359998,140188548.096,0.0,,194.06616000000002
1999-02-09,131821273.49760002,124285833.21599999,0.0,,193.743072
1999-02-10,125484653.2608,122083918.84799999,0.0,,193.438272
1999-02-11,99844583.73120001,113276261.376,0.0,,193.58152800000002
1999-02-12,114157027.1232,133582804.99200001,0.0,,194.12712
1999-02-13,123062547.45599999,114988861.44,0.0,,194.17284
1999-02-14,99771186.5856,103000660.992,0.0,,194.108832
1999-02-15,129007716.24959998,127711033.34400001,0.0,,194.25818400000003
1999-02-16,130646919.168,129178976.256,0.0,,194.23989600000002
1999-02-17,112884809.9328,113520918.528,0.0,,194.0814
1999-02-18,120053264.48640001,117435432.96,0.0,,194.084448
1999-02-19,114695272.8576,129178976.256,0.0,,194.09664
1999-02-20,131160699.1872,124041176.06400001,0.0,,194.124072
1999-02-21,131013904.896,133338147.83999999,0.0,,194.13931200000002
1999-02-22,146574099.76319999,127955690.49599999,0.0,,193.971672
1999-02-23,111367935.59040001,127711033.34400001,0.0,,194.093592
1999-02-24,159638791.68,159271805.952,0.0,,194.1576
1999-02-25,188263678.464,192300521.472,0.0,,194.252088
1999-02-26,179456020.99199998,184471492.60800004,0.0,,194.242944
1999-02-27,195921447.3216,190343264.25599998,0.0,,194.175888
1999-02-28,196386295.9104,193768464.38400003,0.0,,194.14236000000002
1999-03-01,224497402.67520002,227286494.208,0.0,4.44,194.05092
1999-03-02,240962829.00479996,227531151.35999998,0.0,4.54,194.0052
1999-03-03,212753859.37919998,214808979.45599997,0.0,4.5,193.889376
1999-03-04,212509202.2272,210894465.02400002,0.0,4.42,193.92290400000002
1999-03-05,197682978.81599998,198416950.27199998,0.0,4.46,193.84975200000002
1999-03-06,180850566.7584,190098607.104,0.0,4.57,193.98691200000002
1999-03-07,172825812.17279997,175908492.28800002,0.0,4.49,194.10273600000002
1999-03-08,177547695.20639998,174685206.528,0.0,4.48,194.124072
1999-03-09,188092418.45759997,177865749.504,0.0,4.63,194.044824
1999-03-10,195309804.44160002,188141349.888,0.0,4.77,193.752216
1999-03-11,161571583.18080002,173706577.92000002,0.0,4.84,193.82232
1999-03-12,178575255.24479997,196704350.208,0.0,4.91,194.322192
1999-03-13,183370535.424,180556978.17599997,0.0,5.09,194.35572
1999-03-14,185327792.64,180801635.328,0.0,5.2,194.20332
1999-03-15,219017082.47039998,217744865.28,0.0,5.34,194.22770400000002
1999-03-16,213267639.3984,211873093.63199997,0.0,5.6,194.15150400000002
1999-03-17,197095801.6512,204044064.768,0.0,5.81,194.245992
1999-03-18,214637719.4496,219457465.34399998,366985.72799999994,6.02,194.319144
1999-03-19,210600876.4416,208692550.656,195725.7216,6.59,194.17284
1999-03-20,211701833.6256,215298293.76,5333525.913600001,6.83,194.29171200000002
1999-03-21,257697378.20160002,259581238.27199996,50668496.1792,6.88,194.37400800000003
1999-03-22,270419550.1056,273282038.78400004,77140400.0256,6.82,194.377056
1999-03-23,302224979.8656,293588582.40000004,128493936.23040001,7.15,194.31
1999-03-24,273355435.92960006,278175181.82399994,100921075.19999999,7.25,194.209416
1999-03-25,283606570.5984,274994638.848,111441332.736,7.27,194.32524
1999-03-26,295790496.768,301662268.41599995,127221719.04,7.24,194.282568
1999-03-27,305087468.544,308268011.52,97862860.8,7.24,194.273424
1999-03-28,300536845.5168,293833239.5519999,92235746.30400002,7.27,194.245992
1999-03-29,279863316.17279994,279398467.58400005,85605537.48480001,7.49,194.2338
1999-03-30,261171509.76,245880437.76,103000660.992,7.4,194.18198400000003
1999-03-31,254761492.37759998,240008666.112,59794207.9488,7.27,193.740024
1999-04-01,207738387.7632,206979950.59199998,782902.8864,7.23,193.560192
1999-04-02,212240079.36,210160493.56800002,22875443.712,7.14,193.407792
1999-04-03,228216191.38560003,210894465.02400002,60259056.537599996,7.17,193.25844
1999-04-04,196312898.76479998,196949007.36,57274239.283199996,7.02,193.08775200000002
1999-04-05,188924252.7744,184716149.75999996,100211569.4592,7.21,193.06946399999998
1999-04-06,174685206.528,178110406.65600002,108040598.32319999,7.32,193.10604
1999-04-07,175859560.85759997,175663835.13599998,119661813.04319997,7.85,193.118232
1999-04-08,175688300.8512,173461920.76800004,106352463.97439998,7.86,193.08470400000002
1999-04-09,172801346.45759997,173706577.92000002,111832784.1792,7.99,193.054224
1999-04-10,177131778.048,177376435.2,119882004.48,8.08,193.057272
1999-04-11,168030531.9936,169058092.03199998,116848255.79519999,7.99,193.066416
1999-04-12,178844378.112,183248206.848,112542289.92000002,8.34,193.09689600000002
1999-04-13,185523518.3616,186184092.672,117949212.9792,8.42,193.12432800000002
1999-04-14,190857044.2752,191321892.864,116261078.6304,8.65,193.06946399999998
1999-04-15,201940013.2608,184226835.456,119735210.18879999,8.86,193.03288799999999
1999-04-16,194135450.11199996,194257778.688,120053264.48640001,8.84,193.06032
1999-04-17,199150921.72800002,199884893.18400002,120787235.9424,9.33,193.063368
1999-04-18,207444799.18080002,214075008.0,120836167.37280001,9.68,193.06946399999998
1999-04-19,232522157.2608,229488408.57599998,114230424.26879998,9.63,193.07860800000003
1999-04-20,277000827.49439996,275239296.0,111025415.5776,9.75,193.07251200000002
1999-04-21,298579588.3008,302640897.024,100480692.3264,9.95,193.07556000000002
1999-04-22,288548645.06880003,287227496.448,91501774.848,10.32,193.102992
1999-04-23,277074224.64,283312982.016,87391534.6944,10.18,193.04508
1999-04-24,250724649.3696,243433866.24,88076574.72,10.14,193.017648
1999-04-25,254908286.66879997,262027809.792,76333031.424,9.9,193.06946399999998
1999-04-26,265697667.07199997,262027809.792,72173859.84,9.9,193.10604
1999-04-27,286982839.296,288695439.36,72565311.28320001,10.14,193.09689600000002
1999-04-28,292879076.65919995,291875982.336,67036059.647999994,10.33,193.118232
1999-04-29,244314631.9872,249305637.88800004,40906675.814399995,10.58,193.06946399999998
1999-04-30,239568283.2384,236338808.832,49640936.14080001,10.44,193.0908
1999-05-01,231421200.0768,231690322.94399998,47952801.792,,193.13652
1999-05-02,249525829.32479998,243678523.392,42790535.884799995,,193.099944
1999-05-03,240204391.83360004,242699894.784,42692673.024,9.31,193.11518400000003
1999-05-04,260608798.31039998,259091923.96800002,45188175.97439999,9.55,193.093848
1999-05-05,233941168.74240002,234626208.76799998,49200553.2672,9.6,193.063368
1999-05-06,231739254.3744,228265122.816,51696056.217599995,,193.04812800000002
1999-05-07,208765947.8016,216521579.52,50692961.89439999,10.15,193.130424
1999-05-08,229072491.41759998,226552522.752,49371813.2736,10.05,193.08470400000002
1999-05-09,218576699.59680003,220191436.79999998,48833567.53920001,10.11,193.06032
1999-05-10,225622825.57439998,226797179.90399998,50179181.8752,10.8,193.102992
1999-05-11,210136027.8528,207713922.04800004,51524796.21119999,11.03,193.026792
1999-05-12,201181576.08960003,201108178.944,54631942.0416,10.76,193.093848
1999-05-13,199787030.3232,199884893.18400002,54093696.3072,10.49,193.08775200000002
1999-05-14,201573027.53280002,206245979.136,54607476.3264,10.24,193.07556000000002
1999-05-15,199762564.608,194502435.84,55977556.37759999,10.28,193.081656
1999-05-16,192545178.62399998,190587921.40800002,60650507.980799995,10.66,193.07251200000002
1999-05-17,193328081.5104,194013121.53599995,54754270.617599994,11.18,193.11213600000002
1999-05-18,189633758.5152,192789835.776,55732899.225600004,11.1,193.081656
1999-05-19,203872804.7616,206245979.136,54118162.0224,11.18,193.127376
1999-05-20,211090190.74560001,209426522.11200002,53702244.86399999,11.56,193.081656
1999-05-21,221806174.0032,222393351.16799998,53433121.9968,11.45,193.09689600000002
1999-05-22,261147044.04479995,261293838.336,53751176.29439999,12.23,193.12432800000002
1999-05-23,270786535.83360004,271569438.72,54044764.8768,12.99,193.12128
1999-05-24,301637802.7008,305087468.544,64075708.108799994,12.93,193.11518400000003
1999-05-25,352012710.2976,358912041.98399997,91085857.68959999,13.14,193.07556000000002
1999-05-26,418216935.62880003,418853044.22400004,171798252.13439998,13.22,193.10908799999999
1999-05-27,440187147.87839997,441116845.056,145301882.57279998,12.72,193.051176
1999-05-28,374300976.8448,372857499.648,95367357.8496,12.18,193.051176
1999-05-29,366545345.12639993,367964356.608,91257117.69599998,11.93,193.0908
1999-05-30,399329403.4944,398057186.3039999,120126661.632,11.84,193.081656
1999-05-31,400821812.12160003,402950329.344,117924747.26400001,11.68,193.01155200000002
1999-06-01,390986594.6112,391940757.50399995,106107806.8224,11.72,193.20052800000002
1999-06-02,404711860.83839995,404907586.55999994,113325192.80640002,11.63,193.12432800000002
1999-06-03,382081074.2784,378729271.296,103147455.2832,11.52,193.09689600000002
1999-06-04,362997816.4224,356954784.76799995,96761903.616,11.9,193.07860800000003
1999-06-05,350349041.66400003,355731499.008,89617914.7776,11.84,193.08775200000002
1999-06-06,339437332.6848,341296727.03999996,70926108.36479999,11.38,193.07860800000003
1999-06-07,323730343.52639997,321234840.57600003,54216024.8832,11.12,193.08470400000002
1999-06-08,326030120.75519997,321479497.72800004,62509902.335999995,11.45,193.066416
1999-06-09,304965139.968,304842811.39199996,81226174.464,11.64,193.093848
1999-06-10,279740987.59679997,277441210.36800003,49543073.28,11.8,193.066416
1999-06-11,257893103.92319995,258602609.664,48858033.2544,12.48,193.099944
1999-06-12,256498558.1568,258602609.664,49494141.8496,13.16,193.066416
1999-06-13,256302832.43519998,259825895.424,49494141.8496,12.91,193.118232
1999-06-14,273110778.7776,275239296.0,57372102.143999994,13.91,193.04508
1999-06-15,307191520.0512,308268011.52,98645763.6864,14.26,193.03593600000002
1999-06-16,342520012.79999995,342520012.79999995,97520340.78719999,14.6,193.07556000000002
1999-06-17,362508502.1184,363805185.0239999,104297343.89760001,14.68,193.099944
1999-06-18,373200019.6607999,370655585.28,89030737.6128,14.69,193.0908
1999-06-19,388809145.95839995,391696100.352,98352175.104,14.6,193.15176000000002
1999-06-20,383402222.89919996,380197214.208,85996988.92799999,14.23,193.07556000000002
1999-06-21,360746970.624,358912041.98399997,73984322.76479998,14.13,193.054224
1999-06-22,340440427.00799996,342520012.79999995,62925819.494399995,14.16,193.093848
1999-06-23,322849577.7792,320990183.42399997,46753981.7472,14.54,193.093848
1999-06-24,285514896.384,283312982.016,9566094.6432,14.87,193.07860800000003
1999-06-25,281208930.5088,280866410.49600005,1785997.2096,14.79,193.07251200000002
1999-06-26,284952184.93439996,282579010.56,11082968.9856,14.66,193.102992
1999-06-27,249550295.04,247837694.976,0.0,14.75,193.11518400000003
1999-06-28,236167548.82559997,236338808.832,0.0,15.02,193.130424
1999-06-29,207469264.896,209671179.26399997,1859394.3551999999,15.03,193.16090400000002
1999-06-30,210869999.3088,208692550.656,0.0,15.25,193.08775200000002
1999-07-01,200741193.216,201842150.39999998,0.0,15.46,193.13652
1999-07-02,199933824.61440003,195725721.6,0.0,15.68,193.11518400000003
1999-07-03,169620803.4816,169547406.336,0.0,15.71,193.13652
1999-07-04,164116017.5616,161473720.32,0.0,15.73,193.066416
1999-07-05,148042042.67520002,152421405.69599998,0.0,16.78,193.133472
1999-07-06,147870782.66879997,145326348.288,0.0,17.59,193.130424
1999-07-07,138794002.32959998,137497319.424,0.0,16.45,193.12432800000002
1999-07-08,136763347.968,136763347.968,0.0,16.71,193.11518400000003
1999-07-09,145742265.44640002,147283605.504,0.0,17.48,193.142616
1999-07-10,137741976.57599998,135295405.056,0.0,18.43,193.12128
1999-07-11,131380890.624,129912947.712,0.0,18.3,193.08470400000002
1999-07-12,133436010.70079999,135540062.20799997,0.0,17.79,193.066416
1999-07-13,125288927.5392,124041176.06400001,0.0,18.14,193.130424
1999-07-14,131307493.47839999,132848833.53599998,0.0,17.86,193.099944
1999-07-15,130231002.0096,129668290.56,0.0,18.66,193.093848
1999-07-16,125876104.704,130646919.168,0.0,19.15,193.11518400000003
1999-07-17,128298210.50879999,124285833.21599999,0.0,18.83,193.13652
1999-07-18,136616553.6768,134072119.29599999,0.0,19.89,193.14871200000002
1999-07-19,125606981.83680001,127955690.49599999,0.0,20.68,193.127376
1999-07-20,129570427.6992,133338147.83999999,0.0,20.33,193.118232
1999-07-21,125949501.84959999,126487747.584,0.0,20.36,193.16395200000002
1999-07-22,127955690.49599999,125998433.28,0.0,20.13,193.14871200000002
1999-07-23,128396073.36959998,126977061.888,0.0,19.95,193.12128
1999-07-24,118732115.8656,117924747.26400001,0.0,19.72,193.118232
1999-07-25,117924747.26400001,116946118.65599999,0.0,19.79,193.10908799999999
1999-07-26,117019515.8016,119637347.328,0.0,20.2,193.08775200000002
1999-07-27,118658718.72,112052975.61599998,0.0,20.39,193.0908
1999-07-28,108480981.19680001,113031604.224,0.0,19.93,193.10604
1999-07-29,102511346.688,108383118.336,0.0,19.79,193.142616
1999-07-30,114083629.97760001,108138461.184,0.0,19.97,193.10908799999999
1999-07-31,117998144.4096,121105290.24000001,0.0,20.53,193.07860800000003
1999-08-01,117141844.3776,114988861.44,0.0,21.24,193.11518400000003
1999-08-02,117851350.11840001,117680090.112,0.0,21.47,193.127376
1999-08-03,118291732.992,113520918.528,0.0,21.76,193.081656
1999-08-04,111319004.16,112542289.92000002,0.0,23.11,193.09689600000002
1999-08-05,106670518.272,107893804.032,0.0,22.77,193.0908
1999-08-06,97275683.6352,99820118.01599999,0.0,21.98,193.139568
1999-08-07,103074058.1376,100798746.62400001,0.0,21.85,193.130424
1999-08-08,105838683.95519999,103489975.29599999,0.0,22.03,193.08775200000002
1999-08-09,90572077.67040002,95171632.12799999,1174354.3296,22.25,193.0908
1999-08-10,99599926.5792,101043403.776,0.0,22.6,193.099944
1999-08-11,89030737.6128,82938774.528,0.0,21.24,193.11213600000002
1999-08-12,88370163.30240001,89789174.78400002,2666762.9568000003,19.27,193.07556000000002
1999-08-13,97202286.48959999,98107517.95199999,0.0,20.0,193.0908
1999-08-14,84749237.45279999,86363974.65599999,0.0,19.72,193.102992
1999-08-15,96443849.3184,93459032.064,0.0,18.9,193.118232
1999-08-16,93483497.7792,93948346.36799999,0.0,19.39,193.081656
1999-08-17,98058586.5216,101777375.232,0.0,20.32,193.179192
1999-08-18,92235746.30400002,86608631.808,0.0,20.77,193.127376
1999-08-19,85801263.2064,86853288.96000001,0.0,18.89,193.07556000000002
1999-08-20,92015554.8672,94926974.97599998,0.0,19.25,193.11518400000003
1999-08-21,93556894.9248,90767803.39199999,0.0,18.68,193.12432800000002
1999-08-22,81593160.192,78779602.944,0.0,19.53,193.06946399999998
1999-08-23,80174148.71040002,78534945.792,0.0,20.02,193.07556000000002
1999-08-24,83012171.67359999,88321231.87200001,0.0,20.01,193.066416
1999-08-25,75990511.4112,73152488.44799998,0.0,18.88,193.08775200000002
1999-08-26,81691023.0528,84651374.59200001,0.0,19.7,193.11213600000002
1999-08-27,79684834.4064,79024260.09599999,0.0,20.4,193.12128
1999-08-28,80932585.88159999,80247545.85599999,0.0,20.4,193.130424
1999-08-29,71023971.2256,68014688.256,0.0,20.36,193.15176000000002
1999-08-30,67965756.8256,74620431.35999998,0.0,19.62,193.093848
1999-08-31,66595676.774399996,67036059.647999994,0.0,19.44,193.102992
1999-09-01,72467448.4224,68993316.864,0.0,19.92,193.099944
1999-09-02,65935102.463999994,68993316.864,0.0,19.73,193.093848
1999-09-03,78167960.064,74131117.05600001,0.0,19.46,193.139568
1999-09-04,73372679.8848,78534945.792,0.0,19.46,193.15480800000003
1999-09-05,59084702.208,66546745.344,0.0,19.43,193.246248
1999-09-06,47536884.6336,47952801.792,0.0,19.09,193.27672800000002
1999-09-07,34129672.703999996,44772258.816,0.0,19.07,193.45046399999998
1999-09-08,42521413.0176,56515802.112,0.0,19.18,193.819272
1999-09-09,54020299.16159999,56026487.80799999,0.0,19.32,194.057016
1999-09-10,56344542.1056,60430316.544,0.0,18.89,194.11492800000002
1999-09-11,55292516.352000006,61898259.456,0.0,18.8,194.21551200000002
1999-09-12,45383901.695999995,50154716.16,0.0,19.02,194.30695200000002
1999-09-13,50032387.58400001,44527601.664000005,0.0,18.98,194.35572
1999-09-14,63708722.380799994,69237974.01599999,0.0,18.94,194.36791200000002
1999-09-15,55953090.6624,55292516.352000006,0.0,19.1,194.377056
1999-09-16,56589199.257599995,55047859.199999996,0.0,18.99,194.361816
1999-09-17,58986839.347200006,55781830.656,0.0,18.85,194.349624
1999-09-18,49249484.69760001,47952801.792,0.0,18.93,194.25818400000003
1999-09-19,40221635.7888,43059658.752000004,0.0,19.44,194.26428
1999-09-20,41102401.536000006,42081030.143999994,0.0,19.35,194.270376
1999-09-21,66693539.63520001,60430316.544,0.0,19.26,194.319144
1999-09-22,51133344.76799999,54313887.744,0.0,19.25,194.270376
1999-09-23,53261861.990399994,49176087.552,0.0,18.97,194.23075200000002
1999-09-24,53628847.7184,58962373.63200001,0.0,18.58,194.270376
1999-09-25,58693250.7648,51378001.919999994,0.0,18.43,194.194176
1999-09-26,52845944.832,48686773.247999996,0.0,18.26,194.05092
1999-09-27,46802913.1776,50154716.16,0.0,18.05,194.032632
1999-09-28,60014399.3856,56026487.80799999,0.0,17.95,194.10578400000003
1999-09-29,46705050.3168,47708144.64000001,0.0,17.78,194.00215200000002
1999-09-30,54631942.0416,62876888.063999996,0.0,17.63,194.12712
1999-10-01,57102979.2768,61898259.456,0.0,17.56,194.276472
1999-10-02,58937907.9168,57005116.416,0.0,17.42,194.28866399999998
1999-10-03,59843139.3792,57983745.024,0.0,17.33,194.322192
1999-10-04,47536884.6336,49176087.552,0.0,17.26,194.30390400000002
1999-10-05,61311082.2912,59941002.24,0.0,17.22,194.319144
1999-10-06,63317270.937599994,65568116.73600001,0.0,17.11,194.300856
1999-10-07,64785213.8496,68014688.256,0.0,,194.34048
1999-10-08,63341736.6528,62876888.063999996,0.0,,194.313048
1999-10-09,63097079.5008,62876888.063999996,0.0,,194.352672
1999-10-10,70534656.92159998,67525373.952,0.0,,194.29476000000003
1999-10-11,55268050.6368,55781830.656,0.0,,194.273424
1999-10-12,62925819.494399995,61408945.152,0.0,,194.29171200000002
1999-10-13,60528179.4048,62632230.912,0.0,,194.32524
1999-10-14,62779025.2032,64589488.128,0.0,,194.33133600000002
1999-10-15,61922725.17119999,60185659.392000005,0.0,,194.276472
1999-10-16,69531562.5984,65078802.432000004,0.0,,194.252088
1999-10-17,55977556.37759999,62876888.063999996,0.0,,194.322192
1999-10-18,49738799.00159999,47708144.64000001,0.0,,194.313048
1999-10-19,51451399.0656,51867316.224,0.0,,194.32524
1999-10-20,48197458.944,47218830.336,0.0,,194.337432
1999-10-21,50962084.761599995,53090601.984,0.0,,194.358768
1999-10-22,56907253.5552,49910059.007999994,0.0,,194.29780800000003
1999-10-23,40001444.352000006,46974173.18399999,0.0,,194.252088
1999-10-24,56491336.3968,51867316.224,0.0,,194.352672
1999-10-25,46093407.4368,50644030.463999994,0.0,,194.34048
1999-10-26,53653313.43359999,49420744.703999996,0.0,,194.34352800000002
1999-10-27,54240490.598400004,57249773.567999996,0.0,,194.328288
1999-10-28,50203647.590399995,49910059.007999994,0.0,,194.27952
1999-10-29,57372102.143999994,58473059.327999994,0.0,,194.337432
1999-10-30,64589488.128,60919630.848,0.0,,194.31609600000002
1999-10-31,58962373.63200001,59941002.24,0.0,,194.32524
1999-11-01,62265245.184,57739087.872,0.0,,194.29780800000003
1999-11-02,35793341.3376,38655830.016,0.0,,194.21856000000002
1999-11-03,70975039.7952,66302088.19200001,0.0,,194.28866399999998
1999-11-04,51133344.76799999,55537173.50399999,0.0,,194.22770400000002
1999-11-05,47512418.918400005,51133344.76799999,0.0,12.03,194.31609600000002
1999-11-06,56442404.9664,54558544.896,0.0,11.88,194.32524
1999-11-07,56417939.2512,58962373.63200001,0.0,11.7,194.33438400000003
1999-11-08,58766647.910399996,57494430.72,0.0,11.51,194.358768
1999-11-09,55855227.8016,53090601.984,0.0,11.39,194.30695200000002
1999-11-10,52870410.547199994,55781830.656,0.0,11.43,194.346576
1999-11-11,51035481.907199994,49420744.703999996,0.0,11.36,194.352672
1999-11-12,54607476.3264,54558544.896,0.0,11.27,194.337432
1999-11-13,57372102.143999994,55781830.656,0.0,11.37,194.328288
1999-11-14,45506230.272,47952801.792,0.0,11.4,194.32524
1999-11-15,42301221.5808,42081030.143999994,0.0,11.13,194.328288
1999-11-16,60381385.1136,46484858.88,0.0,11.05,194.252088
1999-11-17,56197747.814399995,41347058.688,0.0,10.93,193.871088
1999-11-18,44527601.664000005,45016915.967999995,0.0,10.77,193.575432
1999-11-19,62485436.620799996,66057431.04,0.0,,193.58152800000002
1999-11-20,57494430.72,45750887.424,0.0,,193.57848
1999-11-21,49983456.15360001,51133344.76799999,0.0,,193.41998400000003
1999-11-22,59060236.4928,55537173.50399999,0.0,,193.435224
1999-11-23,45408367.411199994,45995544.576,0.0,,193.423032
1999-11-24,52185370.52159999,59696345.08799999,0.0,,193.50532800000002
1999-11-25,46044476.0064,43059658.752000004,0.0,,193.54190400000002
1999-11-26,60626042.2656,73397145.60000001,0.0,,193.663824
1999-11-27,92113417.728,103979289.60000001,0.0,,193.97472
1999-11-28,76846811.4432,77311660.032,0.0,,194.08749600000002
1999-11-29,76822345.728,73886459.90399998,0.0,,194.121024
1999-11-30,54264956.313599996,53824573.44,0.0,,194.169792
1999-12-01,56099884.9536,59207030.783999994,0.0,,194.18198400000003
1999-12-02,59965467.9552,59941002.24,0.0,,194.21551200000002
1999-12-03,71806874.112,68014688.256,0.0,,194.206368
1999-12-04,49078224.691199996,50644030.463999994,0.0,,194.117976
1999-12-05,57005116.416,51622659.072000004,0.0,,194.05092
1999-12-06,57983745.024,55537173.50399999,0.0,,194.017392
1999-12-07,55170187.776,53090601.984,0.0,,193.947288
1999-12-08,51622659.072000004,54069230.592,0.0,,193.98386399999998
1999-12-09,48295321.8048,57494430.72,0.0,,194.057016
1999-12-10,59818673.664,57739087.872,0.0,,194.18808
1999-12-11,56344542.1056,62387573.76,0.0,,194.2338
1999-12-12,53188464.844799995,51622659.072000004,0.0,,194.261232
1999-12-13,65886171.033599995,62876888.063999996,0.0,,194.18808
1999-12-14,76039442.8416,72418516.992,0.0,,194.15455200000002
1999-12-15,72345119.84640001,76577688.576,0.0,,194.175888
1999-12-16,60797302.272,56271144.96000001,0.0,,194.19112800000002
1999-12-17,74400239.9232,72907831.296,0.0,,194.21856000000002
1999-12-18,80883654.4512,89789174.78400002,0.0,,194.194176
1999-12-19,97251217.92,93948346.36799999,0.0,,194.21551200000002
1999-12-20,80908120.1664,81226174.464,0.0,,194.25513600000002
1999-12-21,82302665.93280001,86119317.50400001,0.0,,194.245992
1999-12-22,86584166.0928,74375774.20799999,0.0,,194.22160800000003
1999-12-23,87954246.14400001,83672745.98400001,0.0,,193.892424
1999-12-24,50472770.4576,54558544.896,0.0,,193.87413600000002
1999-12-25,54142627.7376,61653602.304,0.0,,194.06006399999998
1999-12-26,44649930.239999995,42325687.296000004,0.0,,194.06616000000002
1999-12-27,79905025.8432,64100173.82399999,0.0,,194.057016
1999-12-28,57641225.011199996,62876888.063999996,0.0,,193.825368
1999-12-29,64418228.121599995,63366202.36799999,0.0,,193.70649600000002
1999-12-30,39194075.7504,44527601.664000005,0.0,,193.743072
1999-12-31,36771969.945599996,48686773.247999996,0.0,,193.977768
2000-01-01,47096501.76,51867316.224,0.0,,194.10273600000002
2000-01-02,53824573.44,50644030.463999994,0.0,,194.16369600000002
2000-01-03,64736282.4192,65323459.584,0.0,,194.17893600000002
2000-01-04,71978134.11840001,72173859.84,0.0,,194.20332
2000-01-05,74840622.7968,80002888.70400001,0.0,,194.2338
2000-01-06,75892648.5504,69727288.32,0.0,,194.242944
2000-01-07,71023971.2256,90523146.24,0.0,,194.29476000000003
2000-01-08,74473637.0688,75354402.816,0.0,,194.328288
2000-01-09,96737437.90079999,90278489.08799998,0.0,,194.30695200000002
2000-01-10,77654180.0448,71929202.688,0.0,,194.18808
2000-01-11,85972523.2128,92235746.30400002,0.0,,194.19112800000002
2000-01-12,97716066.5088,91991089.152,0.0,,194.13626399999998
2000-01-13,96517246.46400002,99086146.56,0.0,,194.17284
2000-01-14,81715488.76799999,83672745.98400001,0.0,,194.23075200000002
2000-01-15,82694117.376,79513574.39999999,0.0,,194.117976
2000-01-16,82596254.51519999,86608631.808,0.0,,194.21551200000002
2000-01-17,88149971.8656,87342603.264,0.0,,194.19112800000002
2000-01-18,112028509.90079999,111808318.464,0.0,,194.1576
2000-01-19,109802129.8176,103245318.14400001,0.0,,194.117976
2000-01-20,93410100.6336,97862860.8,0.0,,194.14540800000003
2000-01-21,94339797.81120001,93948346.36799999,0.0,,194.24904
2000-01-22,81177243.0336,83428088.832,0.0,,194.21246399999998
2000-01-23,91721966.28480001,88321231.87200001,0.0,,194.18808
2000-01-24,91526240.5632,93703689.216,0.0,,194.11188
2000-01-25,99159543.70560001,98596832.25599998,0.0,,194.2338
2000-01-26,95514152.14079998,96394917.888,0.0,,194.200272
2000-01-27,90351886.2336,90767803.39199999,0.0,,194.169792
2000-01-28,92040020.5824,92235746.30400002,0.0,,194.15150400000002
2000-01-29,85507674.62400001,87342603.264,0.0,,194.121024
2000-01-30,84015265.9968,78534945.792,0.0,,194.14540800000003
2000-01-31,92333609.1648,94926974.97599998,0.0,,194.14540800000003
2000-02-01,102511346.688,96884232.19200002,0.0,,194.09664
